Original_ID,SMILES,standard_value,standard_units,relation,Activity_uM,Filter_Status,Source,Activity_Type
CHEMBL4513423,O=c1oc2ccccc2c2nn(CN3CCN(S(=O)(=O)c4ccc(F)cc4)CC3)cc12,8910.0,nM,=,8.91,PASS,ChEMBL,IC50
CHEMBL4441408,O=c1oc2ccccc2c2nn(CN3CCN(S(=O)(=O)c4ccc(Cl)cc4)CC3)cc12,1550.0,nM,=,1.55,PASS,ChEMBL,IC50
CHEMBL4540508,O=c1oc2ccccc2c2nn(CN3CCN(S(=O)(=O)c4ccc(Br)cc4)CC3)cc12,8300.0,nM,=,8.3,PASS,ChEMBL,IC50
CHEMBL4568307,O=c1oc2ccccc2c2nn(CN3CCN(S(=O)(=O)c4ccc([N+](=O)[O-])cc4)CC3)cc12,2630.0,nM,=,2.63,PASS,ChEMBL,IC50
CHEMBL4469318,O=c1oc2ccccc2c2nn(CN3CCN(S(=O)(=O)c4cccc([N+](=O)[O-])c4)CC3)cc12,6180.0,nM,=,6.18,PASS,ChEMBL,IC50
CHEMBL4593416,O=c1oc2ccccc2c2nn(CN3CCN(S(=O)(=O)c4ccccc4[N+](=O)[O-])CC3)cc12,10000.0,nM,>,10.0,PASS,ChEMBL,IC50
CHEMBL4452143,O=c1oc2ccccc2c2nn(CN3CCN(S(=O)(=O)c4ccc(C(F)(F)F)cc4)CC3)cc12,3840.0,nM,=,3.84,PASS,ChEMBL,IC50
CHEMBL4445433,Cc1ccc(C)c(S(=O)(=O)N2CCN(Cn3cc4c(=O)oc5ccccc5c4n3)CC2)c1,300.0,nM,=,0.3,PASS,ChEMBL,IC50
CHEMBL4468039,O=c1oc2ccccc2c2nn(CN3CCN(S(=O)(=O)c4ccc(Cl)c([N+](=O)[O-])c4)CC3)cc12,9.0,nM,=,0.009,PASS,ChEMBL,IC50
CHEMBL4437551,Cc1cc(C)c(S(=O)(=O)N2CCN(Cn3cc4c(=O)oc5ccccc5c4n3)CC2)c(C)c1,120.0,nM,=,0.12,PASS,ChEMBL,IC50
CHEMBL4448759,CC(C)c1cc(C(C)C)c(S(=O)(=O)N2CCN(Cn3cc4c(=O)oc5ccccc5c4n3)CC2)c(C(C)C)c1,42.0,nM,=,0.042,PASS,ChEMBL,IC50
CHEMBL98350,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,480.0,nM,=,0.48,PASS,ChEMBL,IC50
CHEMBL1879463,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,11.0,nM,=,0.011,PASS,ChEMBL,IC50
CHEMBL4442051,CNC(=O)Nc1ccc(-c2nc(C)c3nc4n(c3n2)CCOC4)cc1,5011.87,nM,=,5.01187,PASS,ChEMBL,IC50
CHEMBL4548212,CNC(=O)Nc1ccc(-c2ncc3c(n2)N2CCOCC2C(=O)N3)cc1,31.62,nM,=,0.03162,PASS,ChEMBL,IC50
CHEMBL4444625,CNC(=O)Nc1ccc(-c2ncc3c(n2)N2CCOCC2CO3)cc1,50.12,nM,=,0.05012,PASS,ChEMBL,IC50
CHEMBL4529530,CNC(=O)Nc1ccc(-c2ncc3c(n2)N2CCOCC2CC(=O)N3)cc1,2511.89,nM,=,2.5118899999999997,PASS,ChEMBL,IC50
CHEMBL4572537,CNC(=O)Nc1ccc(-c2ncc3c(n2)N2CCOCC2C(=O)N3CC2CC2)cc1,19.95,nM,=,0.01995,PASS,ChEMBL,IC50
CHEMBL4466519,CNC(=O)Nc1ccc(-c2ncc3c(n2)N2CCOC[C@@]2(C)C(=O)N3CC2CC2)cc1,79.43,nM,=,0.07943,PASS,ChEMBL,IC50
CHEMBL4540705,C[C@@]12COCCN1c1nc(-c3ccc(NC(=O)NC4CC4)cc3)ncc1N(CC1CC1)C2=O,794.33,nM,=,0.7943300000000001,PASS,ChEMBL,IC50
CHEMBL4475248,CC(F)(F)CN1C(=O)[C@]2(C)COCCN2c2nc(-c3ccc(NC(=O)NC4CC4)cc3)ncc21,1258.93,nM,=,1.25893,PASS,ChEMBL,IC50
CHEMBL2216870,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,822.0,nM,=,0.822,PASS,ChEMBL,IC50
CHEMBL4591557,N#Cc1c(N)ncnc1N1CCC[C@H]1c1nc2cccc(F)c2c(=O)n1C1CCCC1,8591.0,nM,=,8.591,PASS,ChEMBL,IC50
CHEMBL4592798,N#Cc1c(N)ncnc1N1CCC[C@H]1c1nc2cccc(F)c2c(=O)n1Cc1ccccc1,4941.0,nM,=,4.941,PASS,ChEMBL,IC50
CHEMBL4569467,COc1ncc(N2CCc3ncnc(-c4cnn(C5CCOCC5)c4)c3C2)cc1C,2600.0,nM,=,2.6,PASS,ChEMBL,IC50
CHEMBL4475876,COc1ncc(N2CCc3ncnc(-c4cnn(CC5CCOCC5)c4)c3C2)cc1C,4900.0,nM,=,4.9,PASS,ChEMBL,IC50
CHEMBL3643409,CCC(=O)N1CC[C@H](Oc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1,262.0,nM,=,0.262,PASS,ChEMBL,IC50
CHEMBL3643349,COc1ncc(N2CCc3ncnc(O[C@H]4CCN(C(=O)C5CCOCC5)C4)c3C2)cc1C,2038.0,nM,=,2.038,PASS,ChEMBL,IC50
CHEMBL4582553,COc1ncc(N2CCc3ncnc(-c4ccc(NCC5CCOCC5)nc4)c3C2)cc1C,6100.0,nM,=,6.1,PASS,ChEMBL,IC50
CHEMBL4467692,COc1ncc(N2CCc3ncnc(-c4ccnc(NCC5CCOCC5)c4)c3C2)cc1C,7500.0,nM,=,7.5,PASS,ChEMBL,IC50
CHEMBL4554894,COc1ncc(N2CCc3ncnc(-c4ccnc(NC5CCOCC5)c4)c3C2)cc1C,5800.0,nM,=,5.8,PASS,ChEMBL,IC50
CHEMBL4581474,COc1ncc(N2CCc3ncnc(-c4ccnc(N[C@H]5CC[C@H](O)CC5)c4)c3C2)cc1C,7300.0,nM,=,7.3,PASS,ChEMBL,IC50
CHEMBL4518787,COc1ncc(N2CCc3ncnc(-c4ccnc(NC5CCN(S(C)(=O)=O)CC5)c4)c3C2)cc1C,1400.0,nM,=,1.4,PASS,ChEMBL,IC50
CHEMBL4530810,COCC(=O)N1CCC(Nc2cc(-c3ncnc4c3CN(c3cnc(OC)c(C)c3)CC4)ccn2)CC1,9800.0,nM,=,9.8,PASS,ChEMBL,IC50
CHEMBL4453747,COc1ncc(N2CCc3ncnc(-c4ccnc(NC5CCN(C)CC5)c4)c3C2)cc1C,10000.0,nM,>,10.0,PASS,ChEMBL,IC50
CHEMBL4514389,COc1ncc(N2CCc3ncnc(-c4ccnc(NC5CCNCC5)c4)c3C2)cc1C,10000.0,nM,>,10.0,PASS,ChEMBL,IC50
CHEMBL4528263,CCN1CCC(Nc2cc(-c3ncnc4c3CN(c3cnc(OC)c(C)c3)CC4)ccn2)CC1,4600.0,nM,=,4.6,PASS,ChEMBL,IC50
CHEMBL521851,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,33.0,nM,=,0.033,PASS,ChEMBL,IC50
CHEMBL3360203,COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1,39.0,nM,=,0.039,PASS,ChEMBL,IC50
CHEMBL3545366,CCn1c(=O)c(-c2cc[nH]n2)cc2c(C)nc(N)nc21,39.0,nM,=,0.039,PASS,ChEMBL,IC50
CHEMBL586702,FC(F)c1nc2ccccc2n1-c1nc(N2CCOCC2)nc(N2CCOCC2)n1,16.0,nM,=,0.016,PASS,ChEMBL,IC50
CHEMBL2017974,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,52.0,nM,=,0.052,PASS,ChEMBL,IC50
CHEMBL3218576,COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21,0.5,nM,=,0.0005,PASS,ChEMBL,IC50
CHEMBL4461382,Nc1ncc(-c2nc(N3CCOCC3)nc(N3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)n2)cn1,91.2,nM,=,0.0912,PASS,ChEMBL,IC50
CHEMBL4446789,Nc1ncc(-c2nc(N3CCOCC3)nc(N3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)n2)cc1C(F)(F)F,1202.26,nM,=,1.2022599999999999,PASS,ChEMBL,IC50
CHEMBL4541731,Nc1cc(C(F)(F)F)c(-c2nc(N3CCOCC3)nc(N3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)n2)cn1,169.82,nM,=,0.16982,PASS,ChEMBL,IC50
CHEMBL4551779,Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)n2)cn1,131.83,nM,=,0.13183,PASS,ChEMBL,IC50
CHEMBL4438927,Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)n2)cc1,331.13,nM,=,0.33113,PASS,ChEMBL,IC50
CHEMBL4571423,Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)n2)cc1F,562.34,nM,=,0.5623400000000001,PASS,ChEMBL,IC50
CHEMBL4436980,Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)n2)c(F)c1,707.95,nM,=,0.7079500000000001,PASS,ChEMBL,IC50
CHEMBL4436366,Nc1cc(-c2nc(N3CCOCC3)nc(N3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)n2)ccc1F,2290.87,nM,=,2.29087,PASS,ChEMBL,IC50
CHEMBL4461392,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(c2nc(-c3cccc4[nH]ncc34)nc(N3CCOCC3)n2)CC1,346.74,nM,=,0.34674,PASS,ChEMBL,IC50
CHEMBL4549595,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(c2nc(-c3ccc4cn[nH]c4c3)nc(N3CCOCC3)n2)CC1,10000.0,nM,<,10.0,PASS,ChEMBL,IC50
CHEMBL4437593,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(c2nc(-c3cccc4[nH]ccc34)nc(N3CCOCC3)n2)CC1,630.96,nM,=,0.6309600000000001,PASS,ChEMBL,IC50
CHEMBL4525998,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(c2nc(-c3ccc4[nH]ccc4c3)nc(N3CCOCC3)n2)CC1,691.83,nM,=,0.6918300000000001,PASS,ChEMBL,IC50
CHEMBL2017974,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,52.48,nM,=,0.05248,PASS,ChEMBL,IC50
CHEMBL4470724,Nc1cc(C(F)(F)F)c(-c2nc3c(c(N4CCOCC4)n2)CCN(C(=O)c2cc(Cc4n[nH]c(=O)c5ccccc45)ccc2F)C3)cn1,5.623,nM,=,0.005623,PASS,ChEMBL,IC50
CHEMBL4465869,Nc1cc(C(F)(F)F)c(-c2cc(N3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)nc(N3CCOCC3)n2)cn1,323.59,nM,=,0.32359,PASS,ChEMBL,IC50
CHEMBL4438741,Nc1ncc(-c2nc3c(c(N4CCOCC4)n2)CCN(C(=O)c2cc(Cc4n[nH]c(=O)c5ccccc45)ccc2F)C3)cn1,4.786,nM,=,0.0047859999999999995,PASS,ChEMBL,IC50
CHEMBL4551630,Nc1ccc(-c2nc3c(c(N4CCOCC4)n2)CCN(C(=O)c2cc(Cc4n[nH]c(=O)c5ccccc45)ccc2F)C3)cn1,30.2,nM,=,0.030199999999999998,PASS,ChEMBL,IC50
CHEMBL4531016,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCc2c(nc(-c3cccc4[nH]ncc34)nc2N2CCOCC2)C1,44.67,nM,=,0.04467,PASS,ChEMBL,IC50
CHEMBL4593274,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCc2c(nc(-c3cccc4[nH]ccc34)nc2N2CCOCC2)C1,43.65,nM,=,0.04365,PASS,ChEMBL,IC50
CHEMBL4518369,C[C@@H]1COCCN1c1nc(N2CCOC[C@@H]2C)nc2sc(-c3cc[nH]n3)nc12,2200.0,nM,=,2.2,PASS,ChEMBL,IC50
CHEMBL4514031,C[C@@H]1COCCN1c1nc(N2CCOC[C@@H]2C)nc2[nH]c(-c3cccc4[nH]ccc34)nc12,6600.0,nM,=,6.6,PASS,ChEMBL,IC50
CHEMBL4435246,COc1ncc(C2=CCOCC2)cc1NS(=O)(=O)c1cn(Cc2ccccc2)c(C)n1,630.96,nM,=,0.6309600000000001,PASS,ChEMBL,IC50
CHEMBL4469876,COc1ncc(C2=CCOCC2)cc1NS(=O)(=O)c1ccccc1,1995.26,nM,=,1.99526,PASS,ChEMBL,IC50
CHEMBL4466854,O=S(=O)(Nc1cc(C2=CCOCC2)cnc1Cl)c1ccccc1,501.19,nM,=,0.50119,PASS,ChEMBL,IC50
CHEMBL4462877,CS(=O)(=O)Nc1cc(-c2cnc(N)nc2)cnc1Cl,1584.89,nM,=,1.5848900000000001,PASS,ChEMBL,IC50
CHEMBL4476588,CS(=O)(=O)Nc1cc(C2=CCOCC2)cnc1Cl,2511.89,nM,=,2.5118899999999997,PASS,ChEMBL,IC50
CHEMBL4438305,CS(=O)(=O)Nc1cc(-c2ccc3ccncc3c2)cnc1Cl,2511.89,nM,=,2.5118899999999997,PASS,ChEMBL,IC50
CHEMBL4474208,CS(=O)(=O)Nc1cc(-c2ccncc2)cnc1Cl,6309.57,nM,=,6.30957,PASS,ChEMBL,IC50
CHEMBL4437969,CS(=O)(=O)Nc1cc(-c2ccc3cn[nH]c3c2)cnc1Cl,6309.57,nM,=,6.30957,PASS,ChEMBL,IC50
CHEMBL4468849,COc1ncc(-c2ccc3cn[nH]c3c2)cc1NS(C)(=O)=O,7943.28,nM,=,7.94328,PASS,ChEMBL,IC50
CHEMBL4434674,COc1ncc(-c2cc(-c3ncc(CN4C[C@@H](C)O[C@@H](C)C4)o3)c3cn[nH]c3c2)cc1NS(C)(=O)=O,398.11,nM,=,0.39811,PASS,ChEMBL,IC50
CHEMBL2216859,CC(C)N1CCN(Cc2cnc(-c3cc(-c4cccc5[nH]ccc45)cc4[nH]ncc34)o2)CC1,5011.87,nM,=,5.01187,PASS,ChEMBL,IC50
CHEMBL4527331,O=S1(=O)CCc2nc(N3N=C(c4ccc(F)cc4)C[C@@H]3c3ccc(Cl)c(Cl)c3)nc(N3CCOCC3)c2C1,8380.0,nM,=,8.38,PASS,ChEMBL,IC50
CHEMBL4469359,COc1ccc(-c2cc(C(=O)Nc3ccc(-c4cn5ccnc5c(N5CCOCC5)n4)cc3)ncn2)cc1,1250.0,nM,=,1.25,PASS,ChEMBL,IC50
CHEMBL3218576,COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21,0.5,nM,=,0.0005,PASS,ChEMBL,IC50
CHEMBL4576860,Cc1nc(C(=O)Nc2cc(-c3cnc(Cl)c(NS(=O)(=O)c4ccccc4)c3)cc3[nH]ncc23)cs1,316.23,nM,=,0.31623,PASS,ChEMBL,IC50
CHEMBL4473306,COc1ncc(-c2ccc3ncnc(N[C@H]4CCCN(C(=O)C(C)N)C4)c3c2)cc1C#N,18.2,nM,=,0.0182,PASS,ChEMBL,IC50
CHEMBL4476303,COc1ncc(-c2ccc3ncnc(N[C@H]4CCCN(C(=O)CN(C)C)C4)c3c2)cc1C#N,21.8,nM,=,0.0218,PASS,ChEMBL,IC50
CHEMBL4468088,COc1ncc(-c2ccc3ncnc(N[C@H]4CCCN(C(=O)c5cccnc5)C4)c3c2)cc1C#N,119.5,nM,=,0.1195,PASS,ChEMBL,IC50
CHEMBL4457318,COc1ncc(-c2ccc3ncnc(N[C@H]4CCCN(C(=O)c5coc([N+](=O)[O-])c5)C4)c3c2)cc1C#N,1.8,nM,=,0.0018,PASS,ChEMBL,IC50
CHEMBL2216870,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,177.2,nM,=,0.1772,PASS,ChEMBL,IC50
CHEMBL4464003,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(CNC(=O)c3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,266.0,nM,=,0.266,PASS,ChEMBL,IC50
CHEMBL4581057,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(CNc3ncc(C(=O)NO)cn3)c2c(=O)n1-c1ccccc1,422.0,nM,=,0.422,PASS,ChEMBL,IC50
CHEMBL4522666,C[C@H](Nc1nc(N)nc(N)c1C#N)c1nc2cccc(CNC(=O)c3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,18.0,nM,=,0.018,PASS,ChEMBL,IC50
CHEMBL4583074,C[C@H](Nc1nc(N)nc(N)c1C#N)c1nc2cccc(CNc3ncc(C(=O)NO)cn3)c2c(=O)n1-c1ccccc1,42.0,nM,=,0.042,PASS,ChEMBL,IC50
CHEMBL4451623,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(CCCCCC(=O)NO)c2c(=O)n1-c1ccccc1,122.0,nM,=,0.122,PASS,ChEMBL,IC50
CHEMBL4586038,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(NCc3ccc(C(=O)NO)c(C)c3)c2c(=O)n1-c1ccccc1,517.0,nM,=,0.517,PASS,ChEMBL,IC50
CHEMBL4443548,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(NCc3ccc(C(=O)NO)cn3)c2c(=O)n1-c1ccccc1,392.0,nM,=,0.392,PASS,ChEMBL,IC50
CHEMBL4449106,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(NCc3ccc(C(=O)N(C)O)cc3)c2c(=O)n1-c1ccccc1,387.0,nM,=,0.387,PASS,ChEMBL,IC50
CHEMBL4550648,CC[C@H](Nc1nc(N)nc(N)c1C#N)c1nc2cccc(CCCCCC(=O)NO)c2c(=O)n1-c1ccccc1,52.0,nM,=,0.052,PASS,ChEMBL,IC50
CHEMBL4443378,CC[C@H](Nc1nc(N)nc(C)c1C#N)c1nc2cccc(CCCCCC(=O)NO)c2c(=O)n1-c1ccccc1,9.0,nM,=,0.009,PASS,ChEMBL,IC50
CHEMBL4450613,CC[C@H](Nc1nc(N)nc(N)c1C#N)c1nc2cccc(CCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,13.0,nM,=,0.013,PASS,ChEMBL,IC50
CHEMBL4544187,CC[C@H](Nc1nc(N)nc(C)c1C#N)c1nc2cccc(NCCCCC(=O)NO)c2c(=O)n1-c1ccccc1,186.0,nM,=,0.186,PASS,ChEMBL,IC50
CHEMBL4464812,CC[C@H](Nc1nc(N)nc(N)c1C#N)c1nc2cccc(NCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,50.0,nM,=,0.05,PASS,ChEMBL,IC50
CHEMBL4455923,CC[C@H](Nc1nc(N)nc(C)c1C#N)c1nc2cccc(NCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,47.0,nM,=,0.047,PASS,ChEMBL,IC50
CHEMBL4578757,CC[C@H](Nc1ncnc(N)c1C#N)c1nc2cccc(NCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,444.0,nM,=,0.444,PASS,ChEMBL,IC50
CHEMBL4460447,C[C@H](Nc1nc(N)nc(N)c1C#N)c1nc2cccc(NCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,42.0,nM,=,0.042,PASS,ChEMBL,IC50
CHEMBL4526673,Cc1nc(N)nc(N[C@@H](C)c2nc3cccc(NCc4ccc(C(=O)NO)cc4)c3c(=O)n2-c2ccccc2)c1C#N,75.0,nM,=,0.075,PASS,ChEMBL,IC50
CHEMBL573339,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,4.0,nM,=,0.004,PASS,ChEMBL,IC50
CHEMBL4589808,COCC(=O)N(C)C1CCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)C1,3981.07,nM,=,3.9810700000000003,PASS,ChEMBL,IC50
CHEMBL4583106,CC(=O)N(C)C1CCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)CC1,3162.28,nM,=,3.16228,PASS,ChEMBL,IC50
CHEMBL4472462,COCC(=O)N(C)C1CCCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)C1,3162.28,nM,=,3.16228,PASS,ChEMBL,IC50
CHEMBL4580111,CC(=O)N(C)C1CCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)C1,794.33,nM,=,0.7943300000000001,PASS,ChEMBL,IC50
CHEMBL4456577,COCC(=O)N(C)C1CCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)CC1,10000.0,nM,=,10.0,PASS,ChEMBL,IC50
CHEMBL4590897,CN(C1CCCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)C1)S(C)(=O)=O,794.33,nM,=,0.7943300000000001,PASS,ChEMBL,IC50
CHEMBL4467891,CS(=O)(=O)NC1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1,10.0,nM,=,0.01,PASS,ChEMBL,IC50
CHEMBL4453879,CN(C1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)CC1)S(C)(=O)=O,15.85,nM,=,0.01585,PASS,ChEMBL,IC50
CHEMBL4538734,COCC(=O)N(C)C1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1,15.85,nM,=,0.01585,PASS,ChEMBL,IC50
CHEMBL2216870,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,10000.0,nM,=,10.0,PASS,ChEMBL,IC50
CHEMBL521851,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,251.19,nM,=,0.25119,PASS,ChEMBL,IC50
CHEMBL4580546,CC(=O)NC1CCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)C1,3162.28,nM,=,3.16228,PASS,ChEMBL,IC50
CHEMBL4435258,CC(=O)NC1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)C1,501.19,nM,=,0.50119,PASS,ChEMBL,IC50
CHEMBL4465671,CC(=O)NC1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1,31.62,nM,=,0.03162,PASS,ChEMBL,IC50
CHEMBL4514181,COCC(=O)NC1CCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)C1,1584.89,nM,=,1.5848900000000001,PASS,ChEMBL,IC50
CHEMBL4569614,COCC(=O)NC1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)C1,316.23,nM,=,0.31623,PASS,ChEMBL,IC50
CHEMBL4560843,COCC(=O)NC1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1,39.81,nM,=,0.039810000000000005,PASS,ChEMBL,IC50
CHEMBL4469156,CNC(=O)NC1CCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)C1,3162.28,nM,=,3.16228,PASS,ChEMBL,IC50
CHEMBL4470887,CNC(=O)NC1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)C1,316.23,nM,=,0.31623,PASS,ChEMBL,IC50
CHEMBL4463677,CNC(=O)NC1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1,63.1,nM,=,0.0631,PASS,ChEMBL,IC50
CHEMBL4464201,CS(=O)(=O)NC1CCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)C1,1584.89,nM,=,1.5848900000000001,PASS,ChEMBL,IC50
CHEMBL4579430,CS(=O)(=O)NC1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)C1,251.19,nM,=,0.25119,PASS,ChEMBL,IC50
CHEMBL4469603,CC(=O)NC1CCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)CC1,3162.28,nM,=,3.16228,PASS,ChEMBL,IC50
CHEMBL4441686,CC(=O)NC1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,630.96,nM,=,0.6309600000000001,PASS,ChEMBL,IC50
CHEMBL4468444,CC(=O)NC1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)CC1,125.89,nM,=,0.12589,PASS,ChEMBL,IC50
CHEMBL4585433,COCC(=O)NC1CCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)CC1,3981.07,nM,=,3.9810700000000003,PASS,ChEMBL,IC50
CHEMBL4468356,COCC(=O)NC1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,398.11,nM,=,0.39811,PASS,ChEMBL,IC50
CHEMBL4456813,COCC(=O)NC1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)CC1,50.12,nM,=,0.05012,PASS,ChEMBL,IC50
CHEMBL4575913,CNC(=O)NC1CCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)CC1,3981.07,nM,=,3.9810700000000003,PASS,ChEMBL,IC50
CHEMBL4456189,CNC(=O)NC1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,251.19,nM,=,0.25119,PASS,ChEMBL,IC50
CHEMBL4472147,CNC(=O)NC1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)CC1,25.12,nM,=,0.02512,PASS,ChEMBL,IC50
CHEMBL4456953,CS(=O)(=O)NC1CCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)CC1,1258.93,nM,=,1.25893,PASS,ChEMBL,IC50
CHEMBL4581849,CS(=O)(=O)NC1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,125.89,nM,=,0.12589,PASS,ChEMBL,IC50
CHEMBL4451928,CS(=O)(=O)NC1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)CC1,31.62,nM,=,0.03162,PASS,ChEMBL,IC50
CHEMBL4555758,CC(=O)NC1CCCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)C1,3981.07,nM,=,3.9810700000000003,PASS,ChEMBL,IC50
